faint,NOUN,6
heretofore,VERB,2
together,ADV,27
move,VERB,4
happened,VERB,8
town,NOUN,37
century,NOUN,11
bustling,NOUN,1
wharf—but,NOUN,1
wooden,NOUN,4
except,ADP,16
bark,NOUN,1
halfway,NOUN,2
discharging,VERB,1
hide,NOUN,1
hand,NOUN,132
nova,ADJ,1
scotia,NOUN,1
schooner,NOUN,2
pitching,VERB,1
often,ADV,41
along,ADP,41
base,NOUN,1
rear,NOUN,1
track,NOUN,10
border,NOUN,3
unthrifty,ADJ,1
grass—here,ADV,1
front,NOUN,11
adown,PRT,2
enlivening,VERB,1
prospect,NOUN,8
thence,NOUN,6
across,ADP,28
harbor,NOUN,2
edifice,NOUN,11
loftiest,ADJ,1
roof,NOUN,2
half,ADJ,2
forenoon,NOUN,3
droop,NOUN,1
breeze,NOUN,7
republic,NOUN,2
stripe,NOUN,2
turned,VERB,23
civil,ADJ,5
military,ADJ,10
post,NOUN,4
uncle,NOUN,7
government,NOUN,4
established,VERB,5
ornamented,VERB,1
portico,NOUN,1
pillar,NOUN,1
balcony,NOUN,8
street,NOUN,30
hovers,NOUN,1
enormous,ADJ,1
specimen,NOUN,5
american,ADJ,1
outspread,ADJ,1
breast,NOUN,37
recollect,VERB,3
aright,ADV,1
intermingled,ADJ,2
thunderbolt,NOUN,1
claw,NOUN,2
customary,ADJ,4
characterizes,VERB,1
fowl,NOUN,1
eye,NOUN,128
mischief,NOUN,5
inoffensive,ADJ,1
warn,VERB,2
safety,NOUN,4
intruding,VERB,1
overshadows,VERB,1
vixenly,ADV,1
look,VERB,37
people,NOUN,66
moment,NOUN,54
shelter,VERB,2
wing,NOUN,8
federal,ADJ,3
presume,NOUN,1
softness,NOUN,2
snugness,NOUN,1
pillow,NOUN,4
great,ADJ,59
sooner,NOUN,3
soon,ADV,25
apt,NOUN,1
nestling,NOUN,1
wound,NOUN,4
barbed,NOUN,1
pavement,NOUN,2
abovedescribed,ADJ,1
edifice—which,ADP,1
well,ADV,62
port—has,ADJ,1
enough,NOUN,4
worn,ADJ,3
multitudinous,ADJ,3
chance,VERB,1
elderly,ADJ,3
war,NOUN,4
port,NOUN,8
wharf,NOUN,5
ruin,VERB,3
go,VERB,37
morning,NOUN,18
vessel,NOUN,8
happen,VERB,3
south,ADV,1
america—or,ADJ,1
departure,NOUN,3
thitherward,NOUN,3
frequent,ADJ,6
foot,NOUN,21
briskly,NOUN,1
wife,NOUN,10
greeted,VERB,4
greet,NOUN,2
seaflushed,ADJ,1
shipmaster,NOUN,6
arm,NOUN,32
tin,NOUN,2
box,NOUN,2
