ye,VERB,73
go,VERB,226
clear,VERB,1
hampton,ADJ,1
court,NOUN,2
gulp,VERB,2
hie,NOUN,1
royalmast,NOUN,2
heart,NOUN,105
sevenstoried,ADJ,1
making,VERB,42
longpampered,VERB,1
raphael,VERB,1
strike,NOUN,16
“and,NOUN,27
god,NOUN,114
created,VERB,8
whales”,ADJ,1
—genesis,NOUN,1
think,VERB,102
deep,NOUN,11
—job,NOUN,1
lord,NOUN,55
prepared,VERB,8
“there,ADV,15
leviathan,ADJ,6
play,NOUN,21
therein”,NOUN,1
strong,ADJ,35
sword,NOUN,17
punish,VERB,1
leviathan,ADP,1
piercing,NOUN,1
crooked,VERB,3
slay,VERB,3
sea”,NOUN,10
thing,NOUN,310
soever,NOUN,1
besides,ADP,46
within,ADP,80
monster’s,NOUN,6
beast,ADJ,1
stone,VERB,1
incontinently,ADV,1
foul,ADJ,1
swallow,NOUN,5
perisheth,NOUN,1
bottomless,NOUN,6
gulf,NOUN,7
—holland’s,NOUN,2
plutarch’s,NOUN,1
moral,NOUN,1
indian,ADJ,49
among,ADP,167
whirlpooles,NOUN,1
much,ADV,80
pliny,NOUN,6
“scarcely,ADV,1
proceeded,VERB,6
sunrise,NOUN,13
former,ADJ,20
came,VERB,129
u,PRON,229
side,NOUN,202
beating,VERB,6
foam”,ADJ,1
—tooke’s,NOUN,1
history”,NOUN,1
“he,ADV,1
also,ADV,91
catching,VERB,7
fortyeight,VERB,1
fifty,ADJ,15
yard,NOUN,29
six,NUM,23
killed,VERB,31
—other,ADV,1
other’s,VERB,1
verbal,ADJ,2
king,VERB,15
ad,NOUN,12
890,NUM,1
whether,ADP,88
beast,NOUN,8
vessel,NOUN,68
lost,VERB,45
swallowed,VERB,13
seagudgeon,NOUN,1
raimond,NOUN,1
“let,VERB,3
fly,VERB,13
let,VERB,117
nick,ADJ,1
life,NOUN,149
patient,ADJ,3
—rabelais,NOUN,1
liver,NOUN,6
cartloads”,NOUN,1
annals,NOUN,3
sea,NOUN,433
pan”,NOUN,1
bulk,NOUN,31
nothing,NOUN,106
exceeding,VERB,12
quantity,NOUN,13
oil,NOUN,78
extracted,VERB,5
—ibid,NOUN,3
“history,NOUN,1
death”,NOUN,3
bruise”,NOUN,1
—king,VERB,1
“very,NOUN,3
skill,NOUN,9
art,NOUN,33
mote,NOUN,1
againe,NOUN,1
wound’s,NOUN,1
lowly,ADJ,1
breast,NOUN,7
bred,VERB,5
restless,ADJ,1
fly,NOUN,5
thro’,VERB,1
—the,NOUN,1
faerie,NOUN,1
“immense,NOUN,1
vast,ADJ,67
peaceful,NOUN,2
calm,NOUN,28
boil”,VERB,1
—sir,ADJ,1
william,NOUN,3
spermacetti,NOUN,2
men,NOUN,209
justly,ADV,3
since,ADP,63
learned,ADJ,7
hosmannus,NOUN,1
plainly,ADV,39
sit”,NOUN,1
—sir,NUM,1
browne,NOUN,5
sperma,ADJ,2
v,NOUN,4
e,NOUN,2
“like,ADP,2
talus,NOUN,1
flail,NOUN,1
fixed,ADJ,11
jav’lins,NOUN,1
grove,NOUN,7
appears”,VERB,1
—waller’s,ADJ,1
battle,NOUN,25
commonwealth,NOUN,1
state—in,NOUN,1
—opening,VERB,1
sentence,NOUN,5
without,ADP,161
chewing,VERB,1
“that,DET,4
work,NOUN,126
swim,VERB,21
—paradise,NOUN,1
deep,ADJ,50
stretched,NOUN,1
promontory,ADJ,2
sleep,NOUN,23
swim,NOUN,6
land,NOUN,70
gill,NOUN,5
breath,NOUN,23
spout,VERB,5
—fuller’s,NOUN,1
holy,NOUN,12
behind,ADP,45
lie,VERB,35
attend,VERB,7
jaw,NOUN,79
mistake,VERB,3
way”,NOUN,7
—dryden’s,NOUN,1
floating,VERB,22
stern,NOUN,36
cut,VERB,34
aground,VERB,1
foot,NOUN,154
—thomas,NOUN,2
purchas,NOUN,3
“in,VERB,4
wantonness,NOUN,1
fuzzing,VERB,1
nature,NOUN,41
placed,VERB,37
—sir,NOUN,1
herbert’s,NOUN,1
asia,NOUN,4
harris,NOUN,3
troop,NOUN,2
forced,VERB,17
run,VERB,48
—schouten’s,NOUN,1
“we,NOUN,7
sail,NOUN,81
elbe,NOUN,1
wind,NOUN,73
ne,NOUN,1
open,VERB,16
fable,ADJ,3
frequently,ADV,15
climb,VERB,6
ducat,NOUN,1
told,VERB,44
shetland,NOUN,2
barrel,NOUN,15
herring,NOUN,4
belly,NOUN,10
caught,VERB,31
spitzbergen,NOUN,3
white,ADJ,249
over”,NOUN,1
1671,NUM,2
one,NOUN,65
eighty,ADJ,2
whalebone,NOUN,15
500,NUM,2
weight,NOUN,16
