table,NOUN,43
“read,VERB,1
note,NOUN,35
without,ADP,80
signature,NOUN,5
address,NOUN,19
“there,ADV,9
call,VERB,38
o’clock”,NOUN,2
moment,NOUN,36
recent,ADJ,6
service,NOUN,8
royal,NOUN,2
trusted,VERB,2
importance,NOUN,16
hour,NOUN,45
amiss,ADJ,2
visitor,NOUN,29
mask”,NOUN,2
mystery”,NOUN,6
“what,ADV,17
means”,NOUN,4
data,NOUN,9
capital,NOUN,6
theorise,VERB,1
insensibly,ADV,1
begin,VERB,6
fact,NOUN,56
suit,VERB,7
theory,NOUN,13
it”,NOUN,59
examined,VERB,15
paper,NOUN,79
presumably,ADV,3
well,ADV,87
imitate,VERB,1
companion’s,NOUN,4
bought,VERB,4
crown,NOUN,4
peculiarly,ADJ,1
“peculiar—that,DET,1
english,ADJ,8
hold,NOUN,1
“e”,NOUN,1
small,ADJ,80
“g”,NOUN,2
“p”,NOUN,1
“t”,NOUN,1
woven,VERB,2
texture,NOUN,1
make,VERB,85
that”,NOUN,14
rather”,NOUN,1
‘gesellschaft’,NOUN,1
‘company’,NOUN,1
customary,ADJ,1
course,NOUN,59
stand,NOUN,3
‘eg’,NOUN,1
let,VERB,62
glance,NOUN,20
took,VERB,86
brown,NOUN,7
volume,NOUN,6
“eglow,NOUN,1
eglonitz—here,DET,1
egria,ADJ,1
carlsbad,NOUN,1
‘remarkable,ADJ,1
death,NOUN,26
numerous,ADJ,2
papermills’,NOUN,1
ha,NOUN,10
sparkled,VERB,2
sent,VERB,18
great,ADJ,59
“precisely,ADV,8
peculiar,ADJ,15
construction,NOUN,1
frenchman,NOUN,1
russian,NOUN,1
uncourteous,ADJ,1
remains,NOUN,2
therefore,ADV,11
discover,VERB,3
writes,NOUN,1
prefers,NOUN,1
wearing,VERB,3
showing,VERB,6
face,NOUN,126
resolve,VERB,2
doubts”,NOUN,2
sharp,ADJ,15
wheel,NOUN,8
pull,NOUN,1
pair,NOUN,12
“yes”,NOUN,16
continued,VERB,12
window,NOUN,88
hundred,ADJ,5
fifty,ADJ,8
nothing,NOUN,97
else”,NOUN,5
better,ADV,22
“not,VERB,3
bit,NOUN,5
lost,VERB,25
boswell,NOUN,1
promise,VERB,9
client—”,NOUN,1
“never,ADV,2
attention”,NOUN,1
slow,ADJ,4
heard,VERB,82
stair,NOUN,19
passage,NOUN,23
paused,VERB,3
immediately,ADV,7
outside,ADP,15
loud,NOUN,2
tap,NOUN,3
“come,ADJ,2
in”,NOUN,5
entered,VERB,33
le,ADJ,22
foot,NOUN,41
inch,NOUN,2
height,NOUN,4
limb,NOUN,9
hercules,NOUN,1
rich,ADJ,10
richness,NOUN,1
bad,ADJ,13
taste,NOUN,2
slashed,VERB,1
doublebreasted,VERB,1
coat,NOUN,18
deep,ADJ,21
blue,NOUN,9
consisted,VERB,2
halfway,NOUN,1
top,NOUN,9
fur,NOUN,2
opulence,NOUN,1
suggested,VERB,9
carried,VERB,21
broadbrimmed,VERB,2
upper,NOUN,1
cheekbone,NOUN,1
raised,VERB,11
straight,NOUN,1
resolution,NOUN,4
pushed,VERB,14
harsh,NOUN,1
voice,NOUN,22
marked,ADJ,2
call”,VERB,2
“pray,NOUN,17
seat”,NOUN,2
colleague,NOUN,4
dr,NOUN,26
occasionally,ADV,10
address”,VERB,1
von,NOUN,3
nobleman,NOUN,2
discretion,NOUN,3
much,ADV,45
communicate,VERB,3
rose,VERB,24
caught,VERB,18
none”,NOUN,1
say,VERB,101
me”,VERB,19
shrugged,VERB,8
absolute,VERB,2
secrecy,NOUN,7
present,ADJ,17
weight,ADP,1
history”,NOUN,1
“and,NOUN,77
excuse,VERB,10
august,NOUN,1
wish,VERB,28
own”,NOUN,3
aware,ADJ,9
dryly,VERB,1
precaution,NOUN,5
speak,VERB,16
plainly,ADV,8
ormstein,ADJ,1
hereditary,ADJ,4
also,ADV,49
murmured,VERB,6
glanced,VERB,22
surprise,NOUN,14
lounging,VERB,5
incisive,ADJ,3
energetic,ADJ,4
slowly,ADV,19
impatiently,ADV,3
gigantic,ADJ,4
client,NOUN,32
majesty,NOUN,15
case”,NOUN,9
advise,VERB,5
sprang,NOUN,9
paced,VERB,7
uncontrollable,ADJ,3
hurled,VERB,3
wilhelm,NOUN,1
gottsreich,ADJ,1
sigismond,NOUN,1
ormstein,ADV,1
duke,NOUN,7
casselfelstein,NOUN,1
“but,ADP,7
understand”,VERB,5
sitting,VERB,16
white,ADJ,26
forehead,NOUN,6
accustomed,VERB,5
delicate,ADJ,6
confide,VERB,2
putting,VERB,10
incognito,NOUN,1
purpose,NOUN,12
consulting,VERB,1
consult”,NOUN,1
acquaintance,NOUN,9
familiar,ADJ,9
you”,VERB,19
look,VERB,47
index,NOUN,2
doctor”,NOUN,4
system,NOUN,4
men,NOUN,36
difficult,ADJ,12
furnish,ADJ,1
information,NOUN,16
biography,NOUN,2
sandwiched,VERB,2
hebrew,NOUN,1
staffcommander,NOUN,1
monograph,NOUN,2
“let,VERB,3
1858,NUM,1
contralto—hum,NOUN,1
la,NOUN,1
hum,NOUN,3
prima,NOUN,1
imperial,ADJ,1
opera,NOUN,1
warsaw—yes,NOUN,1
retired,VERB,5
understand,VERB,37
compromising,VERB,2
back”,VERB,3
how—”,NOUN,1
“was,NOUN,4
“none”,NOUN,4
“no,ADJ,9
certificates”,NOUN,1
produce,VERB,4
authenticity”,NOUN,1
forgery”,NOUN,1
notepaper”,NOUN,1
“imitated”,NOUN,1
